data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct,data,long,lat,hora,t_degree_celsius,umidade,altitude,velocidade,cobpais_pct,cobarb_pct,soloexp_pct,apav_pct,aedf,aguapct
2011-09-25,602666,8270938,19:48:53,30.26297172,52.14504841,173,35,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-09-25,602666,8270938,19:48:53,30.26297172,52.14504841,173,35,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-09-28,602673,8270932,19:55:56,31.68455989,50.97452969,174,32,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-11-23,602695,8270917,19:58:09,28.43521549,63.75269236,174,36,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0
2011-09-25,602512,8271048,19:49:13,30.26297172,52.04750519,169,34,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-09-25,602512,8271048,19:49:13,30.26297172,52.04750519,169,34,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-11-09,602511,8271049,19:59:46,30.36451373,60.63130911,169,32,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0,2011-10-24,602537,8271030,20:00:41,30.77068178,61.7042846,170,35,28.617023871329668,8.204615379254836,7.985100889556337,27.613877496977317,27.579382362881844,0.0
2011-09-25,602436,8271104,19:49:23,30.26297172,52.14504841,167,33,23.833812134804493,11.439854784389322,17.462627232427486,32.66676167688026,14.596944171498436,0.0,2011-09-25,602436,8271104,19:49:23,30.26297172,52.14504841,167,33,23.833812134804493,11.439854784389322,17.462627232427486,32.66676167688026,14.596944171498436,0.0,2011-09-28,602450,8271093,19:56:26,31.68455989,51.07207292,168,32,23.833812134804493,11.439854784389322,17.462627232427486,32.66676167688026,14.596944171498436,0.0,2011-10-24,602458,8271088,20:00:51,30.66913977,63.36251945,169,35,23.833812134804493,11.439854784389322,17.462627232427486,32.66676167688026,14.596944171498436,0.0
2011-09-25,602055,8271361,19:50:13,30.26297172,52.14504841,165,23,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-09-25,602055,8271361,19:50:13,30.26297172,52.14504841,165,23,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-10-24,602051,8271364,20:01:51,30.77068178,62.67971687,166,34,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-11-09,602018,8271387,20:01:26,30.56759775,60.04604975,163,18,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448
2011-09-25,602003,8271398,19:50:23,30.26297172,52.24259164,162,0,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-09-25,602003,8271398,19:50:23,30.26297172,52.24259164,162,0,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-11-09,602018,8271387,20:01:26,30.56759775,60.04604975,163,18,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448,2011-10-24,601975,8271418,20:02:01,30.77068178,62.28954396,165,34,20.993802891009807,11.844663032198659,6.106490887034304,36.27026118475862,24.732895833028838,0.05188617196977448
2011-09-25,601308,8271893,19:52:13,30.46605574,52.43767809,164,34,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-09-25,601308,8271893,19:52:13,30.46605574,52.43767809,164,34,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-11-23,601343,8271869,20:02:19,28.33367348,68.62985368,164,31,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-11-23,601272,8271917,20:02:29,28.33367348,68.7273969,164,33,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785
2011-09-25,601229,8271945,19:52:23,30.46605574,52.24259164,164,35,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-09-25,601229,8271945,19:52:23,30.46605574,52.24259164,164,35,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-09-28,601225,8271948,19:59:26,31.88764391,50.19418388,164,29,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785,2011-10-24,601249,8271931,20:04:21,30.87222379,62.19200073,165,32,15.777831937489845,18.165536698128538,18.702087118358666,20.13448841228342,27.062007946706846,0.15804788703268785
2011-09-25,600993,8272111,19:52:53,30.46605574,52.43767809,162,35,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824,2011-09-25,600993,8272111,19:52:53,30.46605574,52.43767809,162,35,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824,2011-09-28,601008,8272100,19:59:56,32.09072794,49.60892452,162,33,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824,2011-10-24,600962,8272133,20:05:01,30.9737658,60.92393879,164,33,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-09-25,600914,8272167,19:53:03,30.56759775,52.73030777,160,34,4.815950837784582,29.415607282932744,2.744406480767111,17.13930100835231,31.994419249824595,13.890315140338663,2011-09-25,600914,8272167,19:53:03,30.56759775,52.73030777,160,34,4.815950837784582,29.415607282932744,2.744406480767111,17.13930100835231,31.994419249824595,13.890315140338663,2011-09-28,600934,8272153,20:00:06,32.09072794,49.31629485,161,34,4.815950837784582,29.415607282932744,2.744406480767111,17.13930100835231,31.994419249824595,13.890315140338663,2011-10-24,600962,8272133,20:05:01,30.9737658,60.92393879,164,33,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-09-25,600689,8272339,19:53:33,30.56759775,53.02293745,158,28,20.25,47.08,1.93,12.67,12.61,5.46,2011-09-25,600689,8272339,19:53:33,30.56759775,53.02293745,158,28,20.25,47.08,1.93,12.67,12.61,5.46,2011-11-23,600692,8272337,20:03:49,28.43521549,69.21511304,158,19,20.25,47.08,1.93,12.67,12.61,5.46,2011-11-09,600682,8272345,20:04:56,31.17684983,58.87553103,156,6,20.25,47.08,1.93,12.67,12.61,5.46
